Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес,,
КАЛИНИНГРАДСКАЯ Ж/Д ДИСТАНЦИЯ ЭЛЕКТРОСНАБЖЕНИЯ,0,,84012442377,, ,,,236039  Калининград  Железнодорожная улица  дом 1,,
ЯНТАРЬЭНЕРГО,0,,84012530026,, ,,,236040  Калининград  Театральная улица  дом 34,,
СВОБОДНАЯ ЭНЕРГИЯ производственно-монтажная организация,0,,84012307060,,www.feips.ru,,,236006  Калининград  Октябрьская улица  дом 8  офис 521  ДЦ РЫБНАЯ БИРЖА,,
СВИБ-ТЕРМИНАЛ,0,,84012466151,,svib-terminal.ru,,,236038  Калининград  улица Еловая Аллея  дом 26  этаж 3  офис 33,,
ТЭЦ-8 МУП,0,,84012557420,,,,,236001  Калининград  Ялтинская улица  дом 66,,
РЕГИОНАЛЬНАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ,0,,84012519004,,www.rec39.ru,,,236040  Калининград  Университетская улица  дом 13  этаж 2,,
КАЛИНИНГРАДСКАЯ ТЭЦ 2,0,,84012690359,,,,,236034  Калининград  переулок Энергетиков  дом 2,,
СИМБИЯ,0,,84012957442,, ,,,236008  Калининград  Верхнеозерная улица  дом 4-А,,
ЭЛЕКТРОЦЕНТР-СВЕТОТЕХНИКА,0,,84012538270,,www.st39.ru,,,236001  Калининград  Московский проспект  дом 195,,
ЭЛЕКТРОНАЛАДКА инжиниринговая фирма,0,,84012536762,,,,,236040  Калининград  Профессора Севастьянова улица  дом 24  этаж 1,,
ВЫСШИЙ СВЕТ салон света,0,,84012674594,,,,,236039  Калининград  Ленинский проспект  дом 83-а-83д,,
АСБЭТТЕРИС-КАЛИНИНГРАД торговая компания официальный представитель VARTA IEK ЭРА,0,,84012377002,,,,,236006  Калининград  Московский проспект  дом 83-А,,
ЮГИ,0,,84012570501,, ,,,236001  Калининград  улица Александра Невского  дом 238,,
ЭЛГРУПП интернет-магазин,0,,88002228982,,klng.elgroup24.ru,,,236001  Калининград  улица Генерал-Лейтенанта Озерова  дом 30,,
ELECTRO68 компания,0,https://wa.me/79005199746,,79005199746,electro68.ru,,,236003  Калининград  Московский проспект  дом 184,,
ЭНЕРГОПРОФ торгово-производственная компания,0,,84012278816,,kaliningrad.sklad-generator.ru,http://vk.com/club85819460,,236040  Калининград  Университетская улица  дом 2-в,,
AUTOSTORE ELECTRO магазин электротранспорта,0,https://wa.me/79062377212,,79062377212,avito.ru,,,236039  Калининград  Портовая улица  дом 1  к3,,
СТАНДАРТ,0,https://wa.me/79601314175,,79601314175, ,https://vk.com/standart.center,,236022  Калининград  Гвардейский проспект  дом 15,,
РУССКИЙ СВЕТ КАЛИНИНГРАД,0,,84012531382,,,,,236040  Калининград  Сергеева улица  дом 2,,
ЭЛЕКТРООБОРУДОВАНИЕ,0,,84012660425,, ,,,236039  Калининград  улица Александра Суворова  дом 41-А,,
УРАЛЬСКИЙ ОПТИКО-МЕХАНИЧЕСКИЙ ЗАВОД,0,,84012350460,,,,,236010  Калининград  проспект Мира  дом 136,,
ВЕКТОР ВЕСТ торговая компания,0,,84012356617,, ,,,236016  Калининград  площадь Маршала Василевского  дом 2,,
НЕВА торговый дом,0,,84012703025,,,,,236016  Калининград  улица Александра Невского  дом 48,,
ПРОМЭНЕРГОСНАБЖЕНИЕ торговая компания,0,,84012582762,, ,,,236001  Калининград  Московский проспект  дом 186/1,,
БАЛТЭНЕРГОПРОМ торговая компания,0,,84012777067,, ,,,236004  Калининград  Запорожская улица  дом 5-а,,
ЭНЕРГИЯ торговая компания,0,,84012715458,, ,,,236011  Калининград  улица Аллея Смелых  дом 209,,
ЭЛЬМОНТ производственная компания,0,,84012468846,, ,,,236016  Калининград  Профессора Севастьянова улица  дом 24,,
ЭЛЕКТРИКАРТ компания по производству и постановке светодиодных решений,0,,84012378799,,electric-art.ru,,,236022  Калининград  переулок Театральный  дом 1-3,,
ШНЕЙДЕР ЭЛЕКТРИК,0,,84012436575,, ,,,236022  Калининград  Гвардейский проспект  дом 15,,
ЛЮКС,0,https://wa.me/79114571450,,79114571450,,http://vk.com/elektrik039,,236000  Калининград  улица Вилория Бусловского  дом 1  офис 11,,
ЭЛЕКТРОТЕХНИКА торговая компания,0,,84012583844,, ,,,236009  Калининград  Колхозная улица  дом 7-15,,
ЭЛЕКТРОСТРОЙ торговая компания,0,,84012961115,,www.russvet.ru,,,236010  Калининград  улица Менделеева  дом 10-а  2 этаж,,
LUMOS торговая компания,0,,84012375161,,,,,236010  Калининград  улица Радистов  дом 33  1 офис  цокольный этаж,,
ДЕКО центр красок,0,,84012375161,,,,,236039  Калининград  проспект Калинина  дом 113  1 этаж,,
ЭК МЕГАОМ,0,https://wa.me/79114729245,,79114729245,vk.com/elektrik039,http://vk.com/elektrik039,,236039  Калининград  Киевская улица  дом 19  2 этаж,,
"BATTICINO ООО ""Электрикарт""",0,https://wa.me/79114700606,,79114700606,,http://vk.com/elektrik039,,236022  Калининград  проспект Мира  дом 20-а,,
ТехСнаб,0,,84012522595,,,http://vk.com/elektrik039,,Калининград  Полтавская улица  дом 5,,
ЧУДО-БАТАРЕЙКА оптово-розничная компания,0,,84012378330,, ,,,236016  Калининград  улица 9 Апреля  дом 7,,
MOBILE CHARGER компания по продаже зарядных станций для мобильных телефонов,0,,84012398970,,,,,236010  Калининград  проспект Мира  дом 136,,
ТОП ЭЛЕМЕНТ ОПТ,0,,84012332121,, ,,,236001  Калининград  Ялтинская улица  дом 66,,
ЭНЕРГИЯ оптово-розничная компания,0,,84012771816,, ,,,236039  Калининград  Железнодорожная улица  дом 7-в,,
ЧУДО-БАТАРЕЙКА оптовая компания,0,https://wa.me/79211037173,,79211037173, ,,,236004  Калининград  улица Дзержинского  дом 17-а,,
ЭНЕРГИЯ оптово-розничная компания,0,,84012770816,, ,https://vk.com/club117972837,,236016  Калининград  улица Литовский Вал  дом 49-59,,
ТОРГОВАЯ КОМПАНИЯ,0,https://wa.me/79062144245,,79062144245,,,,236029  Калининград  улица Профессора Баранова  дом 34  цокольный этаж,,
НАХОДКА склад-магазин,0,,84012632074,,,,,236039  Калининград  Полоцкая улица  дом 45-а,,
МАГАЗИН ПРОМТОВАРОВ ИП Шелухин Ю.Ю.,0,https://wa.me/79216174874,,79216174874,,,,236011  Калининград  Интернациональная улица  дом 40-а  корпус 2  42 павильон,,
МАГАЗИН ЗАРЯДНЫХ УСТРОЙСТВ ИП Храмов К.А.,0,,84012391484,,,,,236039  Калининград  Железнодорожная улица  дом 7-в  1 этаж,,
АКСЕССУАРИК сеть магазинов аксессуаров для техники,0,https://wa.me/79097812818,,79097812818,,,,236006  Калининград  Солнечный бульвар  дом 1  1 этаж,,
АКСЕССУАРИК сеть магазинов аксессуаров для техники,0,https://wa.me/79097867344,,79097867344,,,,236010  Калининград  проспект Победы  дом 137  1 этаж,,
2Х2 сервисный центр,0,https://wa.me/79521140382,,79521140382, ,,,236006  Калининград  Ленинский проспект  дом 33,,
ШНЕЙДЕР ЭЛЕКТРИК,0,,84012436575,, ,,,236022  Калининград  Гвардейский проспект  дом 15,,
ЕДИНЫЙ ЦЕНТР ОБСЛЕДОВАНИЙ ПРЕДПРИЯТИЙ,0,https://wa.me/79531559074,,79531559074,energopasport.pro,,,236022  Калининград  площадь Победы  дом 4,,
КАЛИНИНГРАДСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ СЕВЗАПЭНЕРГОМОНТАЖ,0,,84012450735,,,,,236006  Калининград  Московский проспект  дом 14-б  этаж 9,,
ВЗЛЕТ-КАЛИНИНГРАД производственно-торговая компания,0,https://wa.me/79022529325,,79022529325, ,,,236039  Калининград  Портовая улица  дом 30,,
ВЗЛЕТ-КАЛИНИНГРАД производственно-торговая компания,0,https://wa.me/79022529325,,79022529325, ,,,236023  Калининград  Советский проспект  дом 192-а,,
СИНУС торговая компания,0,,84012524105,,sinus.rosfirm.ru,,,236039  Калининград  Портовая улица  дом 30,,
МЕХАНИКА торгово-ремонтная компания,0,,84012335562,,mehanika.biz,,,236001  Калининград  Ялтинская улица  дом 66  104 офис,,
