Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес
Синтек-Синтез Технологий,000000000,https://wa.me/79108201800,,79108201800,,,,152935  Ярославская область  Рыбинск  Моторостроителей улица  дом 21
190 центральный ремонтный завод средств связи,000000000,,84855214713,, ,,,152934  Ярославская область  Рыбинск  Железнодорожная улица  дом 33
РеМО,000000000,,84855231522,, ,,,Ярославская область  Рыбинск  Кулибина улица  дом 12
СтройРемонтМонтаж,000000000,https://wa.me/79109666337,,79109666337,стройремонтаж.рф,,,152935  Ярославская область  Рыбинск  улица Фурманова  дом 9
Снабхолдинг,000000000,,84855252521,,,,,Ярославская область  Рыбинск  улица Фурманова  дом 5
Грани,000000000,,84855222226,,ooograni.yaroslavl.ru,,,Ярославская область  Рыбинск  Советская улица  дом 12
ВСК,000000000,https://wa.me/79301177028,,79301177028, ,,,Ярославская область  Рыбинск  Гоголя улица  дом 1
Престиж-Строй,000000000,,84855252202,,,,,Ярославская область  Рыбинск  улица Танкистов  дом 8
ТехЦентр+р Промышленная пневматика,000000000,,84855219536,,tehcentr2011.ru,,,Ярославская область  Рыбинск  улица Труда  дом 99
Конди С,000000000,,84855286608,,condy-s.ru,,,Ярославская область  Рыбинск  Победы бульвар  дом 17
Кронос-Т,000000000,,84855598745,, ,,,Ярославская область  Рыбинск  Смирнова улица  дом 15
ЯрБизнесСервис,000000000,,88007700076,,group-ibs.ru,,,Ярославская область  Рыбинск  Расторгуева улица  дом 20
Энергопроектмонтаж,000000000,,84855282507,,,,,Ярославская область  Рыбинск  Лизы Чайкиной улица  дом 5
Медиум,000000000,,84855239000,,pet-mould.ru,,,Ярославская область  Рыбинск  3-я Тарнопольская улица  дом 6
Сплав,000000000,,84855298498,,сплав.net,,,Ярославская область  Рыбинск  Пятилетки улица  дом 82
Квазар,000000000,https://wa.me/79378551152,,79378551152,kvazar-ufa.com,,,Ярославская область  Рыбинск  улица Чкалова  дом 64
Упакмашсервис,000000000,,84855285700,,upackmash.ru,,,Ярославская область  Рыбинск  Победы бульвар  дом 17
Центр 3D-прототипирования Hordaprint,000000000,https://wa.me/79657259948,,79657259948, ,,,Ярославская область  Рыбинск  Карякинская улица  дом 50
Новая Эра 76,000000000,,84855251210,,novayera76.a5.ru,,,Ярославская область  Рыбинск  Рокоссовского улица  дом 6
Дарлинг,000000000,,84855261904,, ,,,Ярославская область  Рыбинск  Новикова улица  дом 14
"ПАСЕКА, магазин пчеловодства",000000000,https://wa.me/79036928182,,79036928182,,,,Ярославская область  Рыбинск  улица Герцена  дом 93
"ТЕНТОРИУМ, компания",000000000,,88002001957,,tentorium.ru,http://vk.com/tentoriumrus,,Ярославская область  Рыбинск  улица Куйбышева  дом 57
МАГАЗИН МЕДА,000000000,https://wa.me/79038236618,,79038236618,,,,Ярославская область  Рыбинск  Крестовая улица  дом 12
МАГАЗИН МЕДА,000000000,https://wa.me/79038236618,,79038236618,,,,Ярославская область  Рыбинск  9 Мая улица  дом 12
Тенториум,000000000,https://wa.me/79109668255,,79109668255,,,,Ярославская область  Рыбинск  улица Луначарского  дом 58-а
Тенториум,000000000,https://wa.me/79106629601,,79106629601,,,,Ярославская область  Рыбинск  Крестовая улица  дом 21
Механика-Р,000000000,https://wa.me/79036952545,,79036952545,mehanika-r.ru,,,Ярославская область  Рыбинск  Ярославский тракт  дом 72-б
Промрезина,000000000,,84855250719,, ,,,Ярославская область  Рыбинск  улица Чкалова  дом 71
"АКВАТЕХСНАБ, интернет-магазин",000000000,https://wa.me/79150220700,,79150220700, ,https://vk.com/aquatehsnab,,152930  Ярославская область  Рыбинск  Крестовая улица  дом 81
Авангардтепло,000000000,,84855254575,, ,,,152912  Ярославская область  Рыбинск  улица Танкистов  дом 8
Triton,000000000,,84855680650,,yaroslavl3tn.ru,,,Ярославская область  Рыбинск  Плеханова улица  дом 37-а
Дюлон,000000000,,84855280020,, ,,,Ярославская область  Рыбинск  Крестовая улица  дом 87
АВ-Лекс,000000000,,84855287040,, ,,,Ярославская область  Рыбинск  Ярославский тракт  дом 100
"Сварщик, магазин",000000000,,84855287040,,,,,Ярославская область  Рыбинск  проспект Революции  дом 38
ВИ Ай электроникс,000000000,https://wa.me/79109747817,,79109747817, ,,,Ярославская область  Рыбинск  Кирова улица  дом 4
Ферро,000000000,,84855295088,, ,,,152915  Ярославская область  Рыбинск  Генерала Батова проспект  дом 32-а
Музыкальный салон Октава,000000000,https://wa.me/79206534745,,79206534745, ,,,Ярославская область  Рыбинск  Крестовая улица  дом 102
Ледосвет Рыбинск,000000000,https://wa.me/79159664923,,79159664923,rybinsk.ledosvet.ru,,,Ярославская область  Рыбинск  Ярославский тракт  дом 41-в
Компси,000000000,,84855252620,, ,,,Ярославская область  Рыбинск  улица Чкалова  дом 27
Корм-Агро,000000000,,84855251732,,korm-agro.ru,,,Ярославская область  Рыбинск  Щепкина улица  дом 35/1
