Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес,,
"СНАБЖЕНЕЦ, торговый дом",0,,88172273701,,www.volsnab.ru,,,160014  Вологда  улица Саммера  дом 62,,
"ГРУЗОПОДЪЕМНЫЕ СИСТЕМЫ, торговая компания",0,,88172274972,,strop35.ru,,,160014  Вологда  улица Саммера  дом 47,,
ЗАВОД ПРОМЫШЛЕННОГО ОБОРУДОВАНИЯ,0,,88172701410,, ,,,160002  Вологда  улица Гагарина  дом 64,,
"ВИРОМ, торговая компания",0,,88172546748,, ,,,160014  Вологда  Комсомольская улица  дом 4,,
"РЕДУКТОР, торгово-производственная компания",0,,88172218505,, ,http://vk.com/club28716142,,160010  Вологда  Залинейная улица  дом 22  корпус 3,,
"НИКНЕР, торгово-сервисная компания",0,,88172515687,, ,http://vk.com/cluboktan  http://vk.com/avtopokraska35,,160028  Вологда  улица Гагарина  дом 89  корпус 6,,
ВОЛОГОДСКОЕ ПРЕДПРИЯТИЕ МАГИСТРАЛЬНЫХ ЭЛЕКТРИЧЕСКИХ СЕТЕЙ,0,,88172570359,,,,,160023  Вологда  Планерная улица  дом 18  а,,
"ЭЛЕКТРОМОНТАЖ 35, производственно-монтажная компания",0,,88172787066,,,,,160026  Вологда  улица Преображенского  дом 30/1,,
СВЯЗЬСТРОЙ-3,0,,88172530111,, ,,,160000  Вологда  Гагарина улица  дом 85,,
ВОЛОГДАСЕЛЬЭНЕРГОПРОЕКТ ООО,0,,88172560060,,vsep.ru,,,160000  Вологда  Козленская улица  дом 43-А,,
"СТРОЙТРАНСГАЗ, филиал",0,,88172728404,,,,,160000  Вологда  Челюскинцев улица  дом 32,,
СТРОЙТРАНСГАЗ,0,,88172728411,,,,,160000  Вологда  Челюскинцев улица  дом 32,,
"СТРОЙТРУБНАДЗОР СЕРВИС, строительная фирма",0,,88172722498,,,,,160001  Вологда  Козленская улица  дом 45-А,,
"ПМП-ЭНЕРГО, многопрофильная компания",0,,88172283717,, ,,,160029  Вологда  Машиностроительная улица  дом 19  305 офис,,
"ЭЛЕКТРОПРОМСЕРВИС, строительно-монтажная компания",0,,88172580906,, ,,,160000  Вологда  Советский проспект  дом 40-Б,,
"КОМГАЗЭНЕРГО, торгово-монтажная компания",0,,88172545631,, ,,,160000  Вологда  улица Фридриха Энгельса  дом 9,,
"ЭНЕРГОГАЗМОНТАЖ, проектно-монтажная компания",0,,88172752341,, ,,,160012  Вологда  Советский проспект  дом 125-Б,,
"ИНТЕР ЭНЕРГО, компания",0,,88172706550,,inter-energo.su,,,160022  Вологда  Пошехонское шоссе  дом 18  корпус А,,
Дизельный Цех,0,https://wa.me/79211428646,,79211428646, ,,,160000  Вологда  Турундаевская улица  дом 37,,
"СУХОНСКИЙ РЕЧНОЙ КОНЦЕРН, судоремонтное предприятие",0,,88172767040,,,,,160029  Вологда  Машиностроительная улица  дом 26,,
ВОЛОГОДСКОЕ СУДОРЕМОНТНОЕ ПРЕДПРИЯТИЕ,0,,88172767872,,,,,160029  Вологда  Машиностроительная улица  дом 26,,
МИР ГАЗОВОГО ОБОРУДОВАНИЯ,0,,88172531318,,устюггазсервис.рф,,,160000  Вологда  Ленинградская улица  дом 87,,
Теплосервис,0,,88172767831,, ,,,Вологда  Машиностроительная улица  дом 26,,
"СНС ВОЛОГДА, торговая компания",0,,88172279852,, ,,,160000  Вологда  улица Саммера  дом 70,,
БАГИРА,0,,88172789988,, ,,,160021  Вологда  Ананьинская улица  дом 2,,
"СМИРНОВ В. К., ЧП",0,,88172785054,, ,,,160000  Вологда  Луначарского улица  дом 2-А,,
СЕВЕРНЫЙ ШЕЛК,0,,88172721284,,,,,160035  Вологда  Предтеченская улица  дом 31,,
"СМИРНОВ В. К., ИП",0,,88172558138,, ,,,160000  Вологда  Александра Клубова улица  дом 87,,
ТЕКСТИЛЬ,0,,88172539125,,,,,160000  Вологда  Ленинградская улица  дом 144,,
АПРЕЛЬ,0,,88172521067,, ,,,160000  Вологда  Гончарная улица  дом 4-а,,
ВОЛОГОДСКИЙ ТЕКСТИЛЬ,0,,88172756846,, ,,,160000  Вологда  Советский проспект  дом 135-Б,,
МАСТЕР САДА,0,https://wa.me/79115013735,,79115013735, ,,,160000  Вологда  Ленинградская улица  дом 34,,
ЗАВОД КАРКАСНЫХ ТЕПЛИЦ,0,,88172704949,, ,,,160000  Вологда  улица Гагарина  дом 81-б,,
Glass House,0,https://wa.me/79657446367,,79657446367, ,,,Вологда  Окружное шоссе  дом 13,,
Новые технологии,0,,88172508668,,teplica35.ru,,,Вологда  улица Пугачева  дом 26,,
HEATINVEST,0,,88005557583,, ,,,160000  Вологда  улица Ильюшина  дом 9-б,,
ТЕПЛОПРОФИ РУС,0,,88172700141,,teploprofi.com,,,160000  Вологда  улица Ветошкина  дом 76,,
КОМПЛЕКСНОЕ СНАБЖЕНИЕ,0,,88043337104,,sn22.ru,,,160000  Вологда  улица Ильюшина  дом 9-б,,
ВЕКОН,0,,88172547474,, ,,,160032  Вологда  Воркутинская улица  дом 14-А,,
ТЕПЛОКОМПЛЕКТМОНТАЖ,0,,88172580035,,www.tkm-r35.ru,,,160000  Вологда  Гончарная улица  дом 4-а,,
ТЕПЛОКОМПЛЕКТМОНТАЖ,0,,88172218411,, ,,,160000  Вологда  Залинейная улица  дом 22,,
"ЭТМ, ПТФ",0,,88172240939,, ,,,160029  Вологда  улица Разина  дом 4,,
"ВОЛОГОДСКАЯ СБЫТОВАЯ КОМПАНИЯ, Вологодский филиал",0,,88172564708,,,,,160014  Вологда  Горького улица  дом 99-Б,,
"ВОЛОГДАГОРТЕПЛОСЕТЬ, строительно-монтажное предприятие",0,,88172751720,,www.вологдагортеплосеть.рф,,,160012  Вологда  улица Яшина  дом 8-А,,
"ВОЛОГДАГОРТЕПЛОСЕТЬ, МУП",0,,88172752164,, ,,,160000  Вологда  улица Яшина  дом 8-А,,
ГОРТЕПЛОСЕРВИС,0,,88172527880,, ,,,160000  Вологда  улица Кирова  дом 78-А,,
ТЕПЛОСИЛА,0,,88172721230,,,,,160000  Вологда  Пошехонское шоссе  дом 18,,
ВОЛОГДАГОРТЕПЛОСЕТЬ,0,,88172216388,,,,,160000  Вологда  Советский проспект  дом 125-А,,
"ЖИЛТЕХНИК, котельная",0,,88172545094,,,,,Вологда  Комсомольская улица  дом 7-б,,
"СЕРВЕРЭНГЕРГОСЕРВИС, сервисное предприятие",0,,88172721629,,,,,160000  Вологда  Челюскинцев улица  дом 9  офис 402-407,,
"ТЕПЛИЧНЫЙ, сельскохозяйственное предприятие, котельная",0,,88172719224,, ,,,160026  Вологда  Ярославская улица  дом 9,,
"АГРОСКОН, котельная",0,,88172245408,, ,,,160014  Вологда  Доронинская улица  дом 48,,
ВОЖЕГСКИЕ ЭЛЕКТРОТЕПЛОСЕТИ,0,,88174421434,,,,,162160  Вологодская область  Вожега  Советский переулок  дом 3,,
СПЕЦИАЛИЗИРОВАННАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ,0,,88172536178,, ,,,160000  Вологда  улица Возрождения  дом 72,,
"ПОЛОТНО 35, магазин ткани",0,https://wa.me/79115436247,,79115436247,vk.com/polotno35,http://vk.com/polotno35,,160012  Вологда  улица Герцена  дом 98,,
"МАГАЗИН ТКАНЕЙ, ИП Демидов Е.А.",0,https://wa.me/79114490685,,79114490685,vk.com/club153747204,http://vk.com/club153747204,,160000  Вологда  улица Мира  дом 12,,
"ЛОСКУТ, магазин тканей",0,https://wa.me/79115048027,,79115048027,vk.com/club107368685,http://vk.com/club107368685,,160029  Вологда  Северная улица  дом 3,,
"ЛОСКУТ НА ВЕС, магазин тканей",0,https://wa.me/79115388686,,79115388686,vk.com/public208762058,http://vk.com/public208762058,,160017  Вологда  Пошехонское шоссе  дом 14-а  корпус 2,,
АРГО,0,,88172760480,, ,http://vk.com/club22248780  http://vk.com/tkanimilano  http://vk.com/len35,,160000  Вологда  улица Мира  дом 42,,
"МИР РУКОДЕЛИЯ, магазин товаров для творчества",0,https://wa.me/79212355947,,79212355947, ,,,160001  Вологда  улица Челюскинцев  дом 5  2 этаж,,
"FASHION FABRIC, текстильная лавка",0,,88172502315,,,http://vk.com/tkanimilano  http://vk.com/len35,,160001  Вологда  улица Челюскинцев  дом 5  3 этаж,,
"ВСЁ ДЛЯ ШИТЬЯ И РУКОДЕЛИЯ, магазин",0,,88172522214,,,http://vk.com/club80002082,,160002  Вологда  улица Южакова  дом 3  цокольный этаж,,
"МИР ТКАНИ И ИНТЕРЬЕРА, торговая компания",0,,88172505210,,mirtkani35.ru,,,160002  Вологда  Ленинградская улица  дом 150,,
МАГАЗИН ТКАНЕЙ И ШВЕЙНОЙ ФУРНИТУРЫ,0,https://wa.me/79517410090,,79517410090,,,,160001  Вологда  улица Мира  дом 42,,
"ИТАЛЬЯНСКИЕ ТКАНИ MILANO, магазин тканей",0,https://wa.me/79212371331,,79212371331,vk.com/tkanimilano,http://vk.com/tkanimilano  http://vk.com/len35,,160022  Вологда  Ярославская улица  дом 25-а  2 этаж,,
ЛЬНЯНАЯ ЛИНИЯ,0,https://wa.me/79114492753,,79114492753,vk.com/len35,http://vk.com/len35  http://vk.com/tkanimilano,,160000  Вологда  улица Мира  дом 17  1 этаж,,
"KITTY TOP, оптовая компания",0,,88172264003,, ,http://vk.com/kitty_top,,160017  Вологда  Ленинградская улица  дом 71  3 этаж,,
"WOOLHOUSE, концерн по продаже шерстяных изделий",0,,88172212323,,,http://vk.com/tkanimilano  http://vk.com/len35,,160000  Вологда  Советский проспект  дом 22  1 этаж,,
ЦЕПТЕР-ИНТЕРНАЦИОНАЛЬ,0,,88172720133,, ,,,160000  Вологда  улица Лермонтова  дом 5,,
ШЕКСНИНСКИЙ РАЙПОТРЕБСОЮЗ,0,,88175121943,, ,,,162560  Вологодская область  Шексна  Гагарина улица  дом 19,,
ПРОМТОВАРЫ,0,,88172725454,, ,,,160001  Вологда  улица Батюшкова  дом 18,,
ЭЛМА,0,,88172738411,,,,,160000  Вологда  Текстильщиков улица  дом 16,,
СЕВЕРО-ЗАПАДНАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ,0,,88172751999,,,,,160000  Вологда  Советский проспект  дом 164,,
АЛЬМО,0,,88172728593,,,,,160000  Вологда  Ленинградская улица  дом 44,,
Инфант,0,https://wa.me/79115240187,,79115240187,avs-auto.ru,http://vk.com/club35316202,,Вологда  улица Гагарина  дом 2-а  корпус 1,,
